track_id,artist_id,duration,styles,category_styles
291431,18509,0,pop,Pop
291441,1490,0,pop,Pop
291447,9725,240,pop,Pop
291462,12928,240,pop,Pop
291463,12928,229,pop,Pop
291465,12928,252,pop,Pop
291468,12928,174,pop,Pop
291470,12928,203,rock,Rock
291473,2892,205,pop,Pop
291486,4061,206,sertanejo|pop,Alternative|Pop
291492,4061,177,sertanejo|pop,Alternative|Pop
291501,13906,269,pop|electronic,Pop|Electronic/dance
291502,12928,231,pop,Pop
291506,12928,0,pop,Pop
291528,9371,235,soul|jazz|blues,Blues|Jazz|Soul/funk
291537,9725,0,pop,Pop
291554,1583,205,rock,Rock
291555,1583,261,pop,Pop
291562,1583,186,rock,Rock
291565,1583,216,rock,Rock
291567,1583,137,rock,Rock
291568,1583,415,rock,Rock
291583,334,0,rock|pop,Rock|Pop
291587,334,191,rock|pop,Rock|Pop
291600,107,539,rock,Rock
291630,334,315,rock|pop,Rock|Pop
291634,1059,0,pop|rock,Rock|Pop
291637,1059,274,pop|electronic,Pop|Electronic/dance
291659,19,221,pop,Pop
291783,555,220,pop|rock,Rock|Pop
291834,555,254,pop|latin,Pop|Alternative
291840,555,236,pop|latin,Pop|Alternative
291976,160,205,pop,Pop
291989,2401,181,pop,Pop
291997,160,213,pop,Pop
292011,2107,0,pop,Pop
292017,5789,223,pop,Pop
292045,117,149,pop,Pop
292046,14973,272,metal,Heavy metal
292050,3864,346,metal,Heavy metal
292054,12741,0,anime,Soundtrack
292061,3864,341,metal,Heavy metal
292063,13548,0,pop|electronica,Pop|Electronic/dance
292064,3864,304,metal,Heavy metal
292067,14973,326,metal,Heavy metal
292070,14973,244,metal,Heavy metal
292074,12741,0,rock,Rock
292075,12741,266,pop,Pop
292079,14973,244,metal,Heavy metal
292080,18513,183,trance|pop,Pop|Electronic/dance
292084,3864,207,metal|rock,Heavy metal|Rock
292085,3864,335,metal,Heavy metal
292086,3864,208,anime,Soundtrack
292090,14973,244,metal,Heavy metal
292093,1277,230,rock,Rock
292095,14973,311,metal,Heavy metal
292096,3864,233,metal,Heavy metal
292097,3710,233,pop,Pop
292100,1244,258,rock,Rock
292102,14973,75,metal,Heavy metal
292106,4561,258,rock,Rock
292113,4561,240,rock,Rock
292114,14973,242,metal,Heavy metal
292115,3864,235,metal,Heavy metal
292126,14973,277,metal,Heavy metal
292127,3864,303,metal,Heavy metal
292128,3864,310,metal,Heavy metal
292129,7750,183,rock,Rock
292138,14684,178,pop,Pop
292139,8609,320,metal,Heavy metal
292140,17494,384,folk|medieval|celtic,Rock|Classic|Folk
292143,3864,247,metal,Heavy metal
292180,4369,124,pop,Pop
292187,6573,190,indierock,Rock
292192,5125,0,pop|country,Country|Pop
292195,18522,182,pop,Pop
292198,18523,250,folk,Rock
292216,15455,125,pop,Pop
292218,1643,204,halloween,Soundtrack
292247,1084,166,folk,Rock
292251,1084,230,folk|rock,Rock
292259,1084,328,folk,Rock
292260,1084,261,folk,Rock
292261,1084,296,folk|rock,Rock
292262,1084,279,folk,Rock
292264,1084,195,folk,Rock
292265,1084,316,folk,Rock
292322,107,538,rock,Rock
292331,107,177,rock,Rock
292363,2397,221,pop,Pop
292379,4062,179,sertanejo|country|mpb,Country|Alternative|Jazz
292386,8082,212,pop|country|sertanejo,Country|Pop|Alternative
292387,2512,0,electronic|techno,Electronic/dance
292391,547,215,pop,Pop
292393,3835,208,pop|country,Country|Pop
292417,4218,0,pop,Pop
292420,568,208,rap,Rap/hip-hop
292435,13365,0,sertanejo,Alternative
292440,4,226,pop,Pop
292459,18525,177,pop,Pop
292460,18526,0,eurovision,Soundtrack
292461,9336,160,pop|folk,Rock|Pop
292463,18527,0,eurovision,Soundtrack
292492,18528,180,pop,Pop
292495,18529,179,fado|pop,Folk|Pop
292546,18530,236,pop,Pop
292547,18530,204,pop|electronic,Pop|Electronic/dance
292549,18530,197,pop|electronic,Pop|Electronic/dance
292552,18530,259,electronic|pop,Pop|Electronic/dance
292557,1107,236,pop,Pop
292558,1107,189,pop|romantic,Pop
292561,1114,0,pop,Pop
292562,18530,224,pop|electronic,Pop|Electronic/dance
292565,18530,221,pop|electronic,Pop|Electronic/dance
292570,18530,255,pop|electronic,Pop|Electronic/dance
292571,3362,0,pop|rock,Rock|Pop
292573,5617,225,pop,Pop
292576,380,234,electronic|pop,Pop|Electronic/dance
292582,18530,0,romantic|pop,Pop
292584,5626,248,pop,Pop
292588,18530,268,pop|electronic,Pop|Electronic/dance
292592,17785,202,electronic|electronica,Electronic/dance
292597,1107,269,pop,Pop
292599,3816,183,pop,Pop
292602,5626,246,pop,Pop
292603,380,188,country,Country
292605,1115,0,electronic|pop,Pop|Electronic/dance
292607,1306,0,rock,Rock
292611,18532,236,pop,Pop
292612,5626,235,pop,Pop
292613,18532,224,pop,Pop
292617,18530,276,pop|electronic,Pop|Electronic/dance
292618,11698,221,pop,Pop
292619,549,182,jazz,Jazz
292625,5617,228,pop,Pop
292628,18533,181,electronic|trance,Electronic/dance
292631,1107,217,pop|romantic,Pop
292635,1107,0,pop|electronic,Pop|Electronic/dance
292643,18536,0,pop|romantic,Pop
292645,2942,263,pop|romantic,Pop
292656,4989,0,country,Country
292666,131,0,dancehall|electronic|reggae|dub,Rap/hip-hop|Alternative|Electronic/dance
292679,18540,176,pop,Pop
292702,5533,0,pop,Pop
292714,5305,0,pop|rap,Rap/hip-hop|Pop
292756,1169,178,electronic|pop,Pop|Electronic/dance
292764,1169,232,dubstep|rap|electronic,Rap/hip-hop|Electronic/dance
292766,1169,0,pop,Pop
292770,3671,208,pop|rock,Rock|Pop
292772,1169,180,pop|rap,Rap/hip-hop|Pop
292774,1111,221,pop|soul,Pop|Soul/funk
292775,1111,200,pop,Pop
292777,18547,208,pop|soul,Pop|Soul/funk
292781,18548,0,pop,Pop
292784,1111,208,pop,Pop
292788,2573,244,pop,Pop
292802,1111,189,rnb|dance,Electronic/dance|Blue|Jazz
292804,690,0,rap|funk,Rap/hip-hop|Soul/funk
292809,1111,202,pop,Pop
292810,18548,193,pop,Pop
292813,1111,196,pop|soul,Pop|Soul/funk
292814,18550,0,pop|soul,Pop|Soul/funk
292817,1111,0,pop|soul,Pop|Soul/funk
292818,559,233,pop,Pop
292821,3671,0,pop,Pop
292823,2980,217,pop|electronic,Pop|Electronic/dance
292828,1169,0,pop|rap|electronic,Rap/hip-hop|Pop|Electronic/dance
292829,18548,208,pop,Pop
292830,3671,225,pop,Pop
292833,15673,229,soul|pop,Pop|Soul/funk
292839,12928,0,pop|rock,Rock|Pop
292841,3671,188,pop,Pop
292842,3671,143,pop|britpop,Pop
292843,1111,197,pop|soul,Pop|Soul/funk
292845,3671,245,pop,Pop
292931,8968,234,folk,Rock
293011,17118,207,rap|dubstep,Rap/hip-hop|Electronic/dance
293024,3565,0,rap,Rap/hip-hop
293025,12902,209,pop,Pop
293026,18551,182,pop|rock|soul,Rock|Pop|Soul/funk
293027,12902,247,pop,Pop
293038,971,229,pop,Pop
293065,1357,0,pop,Pop
293072,2892,189,pop,Pop
293093,2405,238,pop|soul,Pop|Soul/funk
293098,15267,224,pop,Pop
293107,9338,0,pop,Pop
293118,18552,175,pop,Pop
293128,4561,313,rock,Rock
293134,18553,181,folk,Rock
293140,18554,0,pop,Pop
293143,18555,180,eurovision,Soundtrack
293144,249,0,pop|soul,Pop|Soul/funk
293176,2382,231,rock,Rock
293206,1313,226,pop,Pop
293249,9564,209,emo|rock,Rock
293255,9564,115,emo,Rock
293270,668,0,rock,Rock
293282,9564,226,emo|rock,Rock
293284,11196,238,rock,Rock
293289,5609,0,rock|emo,Rock
293294,5609,164,pop|rock,Rock|Pop
293296,14284,0,emo,Rock
293298,9564,271,emo|rock,Rock
293301,5609,0,rock,Rock
293302,5609,190,acoustic,Pop
293304,14284,268,acoustic|indie,Pop
293309,9564,226,emo|rock,Rock
293310,14284,175,emo|rock,Rock
293313,5609,195,rock|electronic,Rock|Electronic/dance
293317,9564,0,emo|rock|punk,Rock
293322,13094,0,dance,Electronic/dance
293324,9564,245,emo|rock,Rock
293325,3081,238,punk,Rock
293326,6108,0,rock|punk,Rock
293333,18560,275,rock,Rock
293343,3072,0,emo|rock|punk,Rock
293355,18561,0,rock,Rock
293360,1057,231,rock,Rock
293361,1672,244,rock,Rock
293367,1646,311,rock|pop,Rock|Pop
293369,1057,210,rock,Rock
293371,1646,142,rock|pop,Rock|Pop
293372,334,0,rock,Rock
293374,1672,0,rock,Rock
293375,1057,153,rock,Rock
293376,1057,126,rock,Rock
293377,18561,115,rock,Rock
293379,1057,166,rock,Rock
293381,18561,0,rock,Rock
293386,1057,204,rock,Rock
293389,18561,149,rock,Rock
293391,1646,215,rock|pop,Rock|Pop
293393,18561,260,rock,Rock
293395,18561,225,rock,Rock
293399,1057,161,rock,Rock
293400,1057,146,rock,Rock
293401,1057,175,rock,Rock
293402,1646,334,pop|rock,Rock|Pop
293406,1057,185,rock,Rock
293408,1672,0,rock,Rock
293409,334,0,rock|pop,Rock|Pop
293410,1672,228,rock,Rock
293412,18561,285,rock|reggae,Rock|Alternative
293418,18561,182,rock,Rock
293420,18561,298,rock|saxophone,Rock|Classic
293425,117,0,synthpop,Pop
293428,334,236,rock|pop,Rock|Pop
293429,18561,198,rock,Rock
293434,18561,239,rock,Rock
293438,1672,0,rock,Rock
293439,1672,0,rock|pop,Rock|Pop
293441,1646,186,pop|rock,Rock|Pop
293443,1646,278,pop|rock,Rock|Pop
293444,1646,0,rock,Rock
293445,1646,231,pop|rock,Rock|Pop
293450,2474,190,indie|alternative,Pop|Alternative
293452,15673,0,soul|pop,Pop|Soul/funk
293466,15673,221,soul|pop|jazz,Pop|Jazz|Soul/funk
293474,15673,186,soul|pop|jazz,Pop|Jazz|Soul/funk
293485,2533,200,soul|pop,Pop|Soul/funk
293489,15673,224,soul|pop|jazz,Pop|Jazz|Soul/funk
293511,2533,202,soul,Soul/funk
293523,15673,225,soul,Soul/funk
293526,2533,242,soul,Soul/funk
293530,2953,230,pop|soul,Pop|Soul/funk
293538,15673,207,soul|pop|jazz,Pop|Jazz|Soul/funk
293549,266,0,pop,Pop
293569,163,227,pop,Pop
293570,163,265,rap|pop,Rap/hip-hop|Pop
293575,163,296,rap,Rap/hip-hop
293576,163,0,rap|pop,Rap/hip-hop|Pop
293580,163,195,rap|pop,Rap/hip-hop|Pop
293581,13037,232,rap,Rap/hip-hop
293583,163,193,pop,Pop
293599,548,234,pop,Pop
293602,163,231,pop|rap,Rap/hip-hop|Pop
293604,3365,219,soul,Soul/funk
293634,163,0,rap|pop,Rap/hip-hop|Pop
293670,556,235,pop|soul,Pop|Soul/funk
293675,7669,236,mpb,Jazz
293697,333,304,electronic,Electronic/dance
293740,4655,327,synthpop,Pop
293749,17166,0,instrumental|postrock,Rock|Pop
293750,3143,378,experimental,Rock
293753,262,0,electronic|downtempo,Electronic/dance
293754,6103,313,rock,Rock
293761,5553,0,electronic|rap,Rap/hip-hop|Electronic/dance
293762,9919,358,ambient,Electronic/dance
293763,17245,503,electronic|trance|electronica,Electronic/dance
293764,18564,415,ambient|trance|electronic,Electronic/dance
293767,18565,295,rap,Rap/hip-hop
293768,154,196,minimal|electronic|ambient|downtempo,Electronic/dance
293770,9919,280,trance|ambient|downtempo,Electronic/dance
293771,5553,198,rap,Rap/hip-hop
293775,18566,267,rock,Rock
293777,14824,185,world,Pop
293782,1499,0,metal,Heavy metal
293783,7729,454,electronic|electronica|techno,Electronic/dance
293787,262,342,electronic|electronica,Electronic/dance
293788,18570,230,indie,Pop
293789,5991,292,industrial|metal,Heavy metal
293792,730,202,punk|rock,Rock
293796,1499,0,metal,Heavy metal
293800,5553,234,electronic|industrial,Heavy metal|Electronic/dance
293801,4242,222,metalcore|metal|hardcore,Heavy metal|Rock
293804,2758,394,metal,Heavy metal
293805,7729,0,electronic|electronica|breakbeat,Electronic/dance
293806,17811,0,trance,Electronic/dance
293809,18574,255,electronica|electronic|ambient,Electronic/dance
293813,12664,0,industrial,Heavy metal
293814,18576,263,industrial|rock,Heavy metal|Rock
293817,18574,379,electronica|electronic|ambient,Electronic/dance
293819,262,0,electronic|downtempo|electronica,Electronic/dance
293820,12664,296,industrial,Heavy metal
293821,18574,286,electronica|electronic|ambient,Electronic/dance
293822,6914,0,rock,Rock
293827,16615,0,metal|industrial,Heavy metal
293829,5645,198,metalcore|metal,Heavy metal
293832,18578,0,industrial|electronic|rock,Heavy metal|Rock|Electronic/dance
293833,6103,0,industrial|rock,Heavy metal|Rock
293834,18579,282,downtempo|dub,Rap/hip-hop|Electronic/dance
293837,18564,307,ambient|trance|electronic|downtempo,Electronic/dance
293838,9919,269,downtempo,Electronic/dance
293839,17811,233,trance,Electronic/dance
293840,7729,329,electronic|techno|breakbeat|electronica,Electronic/dance
293901,11,0,country|pop,Country|Pop
293931,11,0,country|pop,Country|Pop
293952,13036,211,alternative,Alternative
293959,1047,0,pop|rock,Rock|Pop
293988,1071,244,rock,Rock
293993,8443,0,ambient|downtempo|electronica,Electronic/dance
294001,12270,233,pop|folk,Rock|Pop
294004,10529,210,soul,Soul/funk
294007,15805,0,pop,Pop
294024,1047,223,pop,Pop
294025,1047,165,rock|pop,Rock|Pop
294028,785,0,rock,Rock
294029,785,0,rock,Rock
294034,4216,0,electronic|pop,Pop|Electronic/dance
294039,10656,206,pop,Pop
294041,18581,302,downtempo|electronic,Electronic/dance
294045,18582,236,soul,Soul/funk
294051,13932,201,experimental,Rock
294052,13932,409,experimental,Rock
294055,17166,0,electronic|ambient,Electronic/dance
294056,992,498,shoegaze,Rock
294057,18585,222,rock,Rock
294058,18586,191,rock,Rock
294059,3767,557,ambient,Electronic/dance
294060,3767,364,metal,Heavy metal
294061,5522,262,metal,Heavy metal
294064,3767,583,metal,Heavy metal
294065,10437,0,rock,Rock
294067,1665,265,rap,Rap/hip-hop
294075,6496,0,metal,Heavy metal
294077,13932,322,experimental,Rock
294078,13932,270,experimental,Rock
294081,3767,248,metal,Heavy metal
294084,3767,536,metal,Heavy metal
294086,1106,206,pop|romantic,Pop
294091,15775,232,electronic|synthpop,Pop|Electronic/dance
294092,13932,233,experimental,Rock
294094,3767,351,metal,Heavy metal
294095,3767,0,metal,Heavy metal
294096,10430,357,rock,Rock
294100,18599,74,rock,Rock
294101,1965,209,punk,Rock
294105,13932,246,experimental,Rock
294106,606,216,punk|rock,Rock
294107,13932,260,experimental,Rock
294109,16844,260,dubstep,Electronic/dance
294110,230,0,metal,Heavy metal
294111,1606,302,rock,Rock
294115,18602,0,punk|rock,Rock
294116,13043,259,electronic|glitch|electronica,Electronic/dance
294118,3767,533,metal,Heavy metal
294119,13043,364,experimental,Rock
294121,3767,376,metal,Heavy metal
294122,14363,149,rock,Rock
294124,13932,221,experimental,Rock
294131,10437,321,rock,Rock
294132,18606,254,electronic,Electronic/dance
294137,13043,394,electronic,Electronic/dance
294138,1090,339,folk,Rock
294139,18608,239,experimental,Rock
294140,13932,265,experimental,Rock
294143,2836,216,ambient,Electronic/dance
294144,2836,369,ambient,Electronic/dance
294147,18611,216,pop|jazz,Pop|Jazz
294148,18612,306,rock,Rock
294149,5377,204,country|rock,Rock|Country
294151,18614,0,folk,Rock
294154,18616,201,rock,Rock
294155,18611,217,pop,Pop
294161,18617,263,pop,Pop
294162,5377,216,country,Country
294167,18614,273,folk,Rock
294168,3358,0,rock,Rock
294172,18614,0,folk,Rock
294173,18611,0,pop|romantic,Pop
294177,18617,194,pop,Pop
294178,18620,279,soul|jazz|funk,Jazz|Soul/funk
294181,18614,0,folk,Rock
294182,16528,337,pop,Pop
294183,18622,265,pop,Pop
294184,5377,252,country|pop,Country|Pop
294185,5377,215,country,Country
294190,18623,297,country|folk,Rock|Country
294191,18617,223,pop|chanson,Pop
294192,18624,0,austropop|pop,Pop
294193,5377,284,country,Country
294195,18614,185,folk,Rock
294196,18614,0,folk,Rock
294197,18617,299,pop,Pop
294198,18617,195,pop,Pop
294204,18614,0,folk,Rock
294206,3358,0,rock|country,Rock|Country
294208,18623,254,folk|country,Rock|Country
294209,18617,209,pop,Pop
294211,13633,224,country,Country
294217,18624,0,austropop|pop,Pop
294218,15511,221,pop|country,Country|Pop
294219,18622,201,pop,Pop
294226,3920,0,rock,Rock
294227,18614,319,folk,Rock
294229,18626,0,remix,Electronic/dance
294231,18611,186,pop,Pop
294232,18611,178,pop,Pop
294235,18617,215,pop,Pop
294236,7211,208,country,Country
294237,18628,199,swing|jazz,Jazz
294241,2129,199,pop,Pop
294245,15487,0,chanson|pop,Pop
294247,6183,145,punk|emo,Rock
294249,6183,241,emo,Rock
294250,6183,133,rock|emo,Rock
294251,6183,420,emo,Rock
294252,6183,93,rock,Rock
294254,6183,179,emo,Rock
294255,6183,200,emo,Rock
294256,6183,244,emo|ambient,Rock|Electronic/dance
294257,18629,88,rock|punk,Rock
294258,778,0,punk|rock,Rock
294259,18630,44,grindcore|experimental|noise,Rock|Electronic/dance
294260,18630,50,grindcore|noise|experimental|screamo,Rock|Electronic/dance
294261,18630,54,grindcore|noise|metal|experimental,Heavy metal|Rock|Electronic/dance
294262,778,0,punk,Rock
294263,778,0,punk,Rock
294264,18629,85,indie,Pop
294265,778,0,punk|rock,Rock
294267,18630,48,grindcore,Rock
294268,6092,215,rock,Rock
294269,6092,182,rock,Rock
294271,778,0,punk|hardcore,Rock
294272,18631,179,punk|rock,Rock
294274,1544,227,folk|pop|rock|country,Rock|Country|Pop
294275,18631,197,punk,Rock
294276,18630,41,noise|grindcore,Rock|Electronic/dance
294277,1544,259,folk,Rock
294278,6092,195,rock|experimental,Rock
294279,6092,244,experimental|rock,Rock
294280,1544,311,folk,Rock
294282,6092,167,indie|alternative,Pop|Alternative
294284,778,0,punk,Rock
294285,1544,155,folk,Rock
294286,1544,96,folk,Rock
294287,18631,177,punk|rock,Rock
294290,18630,48,experimental|noise|punk|grindcore,Rock|Electronic/dance
294291,18630,33,grindcore|experimental|hardcore|noise,Rock|Electronic/dance
294294,1544,246,folk,Rock
294296,1544,264,folk|shoegaze,Rock
294298,18631,106,punk|rock,Rock
294300,6092,294,rock|experimental,Rock
294303,18630,52,noise|grindcore|experimental,Rock|Electronic/dance
294304,18630,45,grindcore|hardcore|noise,Rock|Electronic/dance
294305,18630,58,grindcore|experimental|mathcore,Rock|Alternative
294306,18630,81,grindcore|metal|experimental,Heavy metal|Rock
294307,18630,84,grindcore|noise|metal,Heavy metal|Rock|Electronic/dance
294308,18630,39,grindcore|hardcore|experimental,Rock
294310,778,0,punk|rock,Rock
294311,778,0,punk,Rock
294313,1544,179,folk,Rock
294322,18630,63,noise|grindcore,Rock|Electronic/dance
294323,18630,60,grindcore|noise|experimental,Rock|Electronic/dance
294324,18630,0,grindcore|noise|metal|punk,Heavy metal|Rock|Electronic/dance
294327,1544,231,folk,Rock
294331,1544,223,folk,Rock
294332,1219,253,emo,Rock
294333,18631,175,punk|rock,Rock
294334,18631,155,punk|rock,Rock
294336,18636,0,mariachi|folk|rock,Rock|Alternative
294337,6092,229,indie,Pop
294338,6092,245,rock,Rock
294339,6092,257,indie|alternative,Pop|Alternative
294342,18630,41,noise|grindcore|hardcore,Rock|Electronic/dance
294343,18630,54,grindcore|noise|metal|hardcore,Heavy metal|Rock|Electronic/dance
294344,18637,0,punk,Rock
294348,10437,0,rock,Rock
294349,18639,238,rap,Rap/hip-hop
294351,10437,318,rock,Rock
294353,6402,340,downtempo,Electronic/dance
294358,137,0,downtempo,Electronic/dance
294360,1107,214,pop|romantic,Pop
294362,18643,156,folk,Rock
294363,10437,0,rock|soul,Rock|Soul/funk
294367,2569,283,synthpop|electro,Pop|Electronic/dance
294368,18646,0,rap|dubstep|dancehall,Rap/hip-hop|Electronic/dance
294378,10437,0,rock,Rock
294379,10437,0,rock,Rock
294382,5589,214,pop,Pop
294385,18643,185,indie|instrumental,Pop
294388,18651,97,rock|rap,Rock|Rap/hip-hop
294390,13041,0,pop|rock,Rock|Pop
294398,18643,0,folk,Rock
294403,16380,268,rap|dubstep|dancehall,Rap/hip-hop|Electronic/dance
294406,15998,200,electronic,Electronic/dance
294412,10437,0,rock,Rock
294413,8284,208,pop,Pop
294416,18643,0,folk,Rock
294418,1091,0,electronic|pop|breakbeat,Pop|Electronic/dance
294420,18661,0,pop,Pop
294423,10122,228,electronic|pop,Pop|Electronic/dance
294427,9124,243,electronic,Electronic/dance
294430,3,284,electronic|dubstep,Electronic/dance
294433,15998,0,electronic,Electronic/dance
294435,332,246,rock,Rock
294436,4561,298,rock,Rock
294442,13041,0,electronic|pop,Pop|Electronic/dance
294444,18667,0,electronic|downtempo|ambient|electronica,Electronic/dance
294445,4685,226,electronic|ambient,Electronic/dance
294462,50,222,metalcore,Heavy metal
294465,309,201,rock,Rock
294478,653,76,rnb,Blue|Jazz
294499,309,232,rock,Rock
294544,653,0,pop,Pop
294556,34,0,pop|soul,Pop|Soul/funk
294567,34,0,pop|soul,Pop|Soul/funk
294580,34,116,pop|funk,Pop|Soul/funk
294589,34,203,pop|soul,Pop|Soul/funk
294597,34,0,pop|soul,Pop|Soul/funk
294600,3694,162,pop|electronic,Pop|Electronic/dance
294601,34,0,pop|soul,Pop|Soul/funk
294622,3244,0,electronic,Electronic/dance
294624,170,0,pop,Pop
294630,170,0,pop,Pop
294632,1431,177,pop,Pop
294633,157,201,pop|rap,Rap/hip-hop|Pop
294636,654,0,pop,Pop
294641,6154,0,pop,Pop
294652,2647,512,rock,Rock
294657,17427,335,experimental,Rock
294659,17729,162,country,Country
294660,10468,291,rock,Rock
294661,8290,272,electronic|electro,Electronic/dance
294662,10468,0,rock,Rock
294663,10699,203,rock,Rock
294665,18671,321,experimental,Rock
294671,18673,133,comedy|rock,Soundtrack|Rock
294672,11010,0,electronic|minimal,Electronic/dance
294676,637,174,rock,Rock
294677,12738,327,experimental,Rock
294683,2647,339,rock,Rock
294684,13731,489,rock,Rock
294689,18674,217,rock,Rock
294692,2311,0,country,Country
294693,8290,186,electronic|synthpop|electro,Pop|Electronic/dance
294696,944,0,electronic|shoegaze|electronica,Rock|Electronic/dance
294697,18678,194,jazz,Jazz
294699,2734,221,blues|jazz|rock,Rock|Blues|Jazz
294701,18679,0,rock,Rock
294706,2734,244,blues|rock,Rock|Blues
294707,10468,0,rock,Rock
294711,18680,0,opera,Classic
294712,13772,142,country|folk|bluegrass,Rock|Country
294715,17591,234,pop,Pop
294716,6027,264,pop,Pop
294720,1182,251,pop|rock,Rock|Pop
294722,1886,140,blues|rock,Rock|Blues
294724,18671,236,experimental,Rock
294727,313,243,punk|rock,Rock
294728,10468,150,metal|rock,Heavy metal|Rock
294730,637,242,indie|alternative,Pop|Alternative
294734,10276,0,rock,Rock
294741,637,0,rock,Rock
294756,18682,245,acoustic,Pop
294760,663,289,indie,Pop
294761,663,205,rock,Rock
294766,1661,196,rock,Rock
294769,1379,246,emo|rock,Rock
294772,1066,225,folk,Rock
294774,18683,400,rock,Rock
294775,663,0,rock,Rock
294776,9912,257,rock,Rock
294778,18683,285,rock|country,Rock|Country
294779,2848,0,rock,Rock
294780,18684,166,folk,Rock
294783,18685,235,alternative,Alternative
294788,125,286,rock,Rock
294789,9564,242,rock,Rock
294793,18686,219,rock|emo,Rock
294794,18687,215,pop,Pop
294800,1066,199,folk,Rock
294802,125,0,rock,Rock
294803,2870,254,emo|rock|screamo,Rock
294805,18686,221,rock|emo,Rock
294806,18686,238,rock|emo,Rock
294810,4561,283,rock,Rock
294815,9378,0,pop,Pop
294818,13174,263,folk|rock,Rock
294819,18686,243,rock|emo,Rock
294820,13443,0,indie,Pop
294823,8056,321,rock,Rock
294828,911,230,pop,Pop
294831,3923,0,folk,Rock
294837,958,0,electronic|experimental,Rock|Electronic/dance
294839,2376,194,pop|rock,Rock|Pop
294841,16857,387,folk,Rock
294842,1066,231,acoustic|alternative,Pop|Alternative
294844,663,239,rock,Rock
294859,5491,193,electronic,Electronic/dance
294860,2527,0,pop,Pop
294864,5491,218,electronic,Electronic/dance
294867,5491,286,electronic,Electronic/dance
294868,1311,0,idol,Soundtrack
294869,9564,162,emo|rock,Rock
294871,4365,253,idol,Soundtrack
294872,4588,162,experimental,Rock
294873,1311,297,pop,Pop
294876,5491,251,electronic,Electronic/dance
294880,5491,277,electronic,Electronic/dance
294885,18690,334,anime|pop,Soundtrack|Pop
294886,1311,0,idol,Soundtrack
294887,9444,212,pop,Pop
294889,1311,0,idol,Soundtrack
294890,1311,273,pop,Pop
294892,5491,196,pop,Pop
294893,18691,238,idol,Soundtrack
294895,2527,194,idol,Soundtrack
294901,1311,241,pop,Pop
294906,5491,228,pop|electronic,Pop|Electronic/dance
294908,1311,361,pop|idol,Soundtrack|Pop
294909,1311,229,idol,Soundtrack
294914,9564,238,emo|rock,Rock
294920,5491,246,electronic|pop,Pop|Electronic/dance
294922,1311,278,idol,Soundtrack
294924,9564,176,emo|rock,Rock
294930,1311,223,idol,Soundtrack
294938,4365,0,idol,Soundtrack
294950,6118,312,metalcore|metal|hardcore,Heavy metal|Rock
294952,18694,190,punk|hardcore|rock,Rock
294954,18695,208,metal,Heavy metal
294959,18695,163,metal,Heavy metal
294961,1287,0,rock|metal,Heavy metal|Rock
294963,1287,0,rock|metal,Heavy metal|Rock
294966,1287,221,rock,Rock
294968,6118,366,metalcore|metal|hardcore,Heavy metal|Rock
294969,6118,102,metalcore|metal|hardcore,Heavy metal|Rock
294971,6118,318,metalcore|metal,Heavy metal
294973,1287,210,rock,Rock
294976,1287,0,rock|metal,Heavy metal|Rock
294977,225,210,metalcore|hardcore|screamo,Heavy metal|Rock
294978,225,0,metalcore|hardcore,Heavy metal|Rock
294979,225,129,metalcore|hardcore,Heavy metal|Rock
294980,225,76,metalcore|hardcore,Heavy metal|Rock
294981,225,274,metalcore|hardcore|screamo,Heavy metal|Rock
294982,225,159,metalcore|hardcore|screamo,Heavy metal|Rock
294983,225,339,metalcore|hardcore|screamo,Heavy metal|Rock
294984,6118,450,metal|metalcore,Heavy metal
294985,225,0,metalcore|screamo,Heavy metal|Rock
294986,6118,369,metalcore|metal|rock,Heavy metal|Rock
294987,225,338,metalcore|hardcore|screamo,Heavy metal|Rock
294988,1287,202,rock,Rock
294989,5249,211,metalcore|hardcore|metal,Heavy metal|Rock
294990,6118,299,metalcore|metal|rock,Heavy metal|Rock
294991,6118,313,metal,Heavy metal
294992,18695,0,metal,Heavy metal
294994,5249,211,metalcore|hardcore|metal,Heavy metal|Rock
294995,18695,154,metal,Heavy metal
294996,5249,238,metalcore|hardcore|metal,Heavy metal|Rock
294997,5249,317,metalcore|hardcore|metal,Heavy metal|Rock
294998,18695,264,metal,Heavy metal
294999,18695,315,metal,Heavy metal
295000,18695,168,metal,Heavy metal
295001,18695,216,metal,Heavy metal
295002,5249,164,metalcore|hardcore|metal,Heavy metal|Rock
295003,5249,256,metalcore|hardcore|metal,Heavy metal|Rock
295004,5249,163,metalcore|hardcore|metal,Heavy metal|Rock
295005,5249,220,metalcore|hardcore|metal|screamo,Heavy metal|Rock
295006,5249,163,metalcore|metal,Heavy metal
295007,5249,193,metalcore|hardcore|metal,Heavy metal|Rock
295008,5249,241,metalcore|hardcore|metal,Heavy metal|Rock
295009,18695,0,metal,Heavy metal
295010,6118,460,metalcore|metal|hardcore,Heavy metal|Rock
295011,1287,0,rock,Rock
295013,5057,0,metalcore|metal|hardcore,Heavy metal|Rock
295014,18695,168,metal,Heavy metal
295019,5057,214,metalcore|metal|hardcore,Heavy metal|Rock
295020,18695,201,metal,Heavy metal
295021,6118,0,metalcore|metal|hardcore,Heavy metal|Rock
295023,5057,188,metalcore|metal|hardcore,Heavy metal|Rock
295024,326,250,metal,Heavy metal
295028,18695,222,metal,Heavy metal
